0,0.019037919
1,0.018914997
2,0.019237419999999998
3,0.019068159000000005
4,0.018696409000000004
5,0.018623455999999997
6,0.018324416000000003
7,0.018260029000000004
8,0.018365516999999998
9,0.018142615
10,0.018055491000000007
11,0.018345128999999995
12,0.018392864999999994
13,0.018726147999999998
14,0.018845399999999998
15,0.018833037999999996
16,0.018983681000000002
17,0.018963263000000005
18,0.018986616
19,0.018829297000000002
20,0.018824004
21,0.018794485
22,0.017613873000000002
23,0.018756627999999997
24,0.01815182
25,0.017986531999999993
26,0.01760186300000001
27,0.017264641999999997
28,0.017525047000000002
29,0.017972613999999998
30,0.018749702000000007
31,0.01730187999999999
32,0.018942203
33,0.019117083999999996
34,0.018756523000000004
35,0.018121499000000006
36,0.017658404999999995
37,0.017657462
38,0.017912809000000002
39,0.018511832
40,0.018579714000000004
41,0.01869829
42,0.018607315000000006
43,0.017288139999999994
44,0.018374182000000003
45,0.01838078
46,0.018582069000000007
47,0.018209599
48,0.017953906
49,0.018499445000000003
50,0.017968132999999997
51,0.018280978999999996
52,0.018679220000000003
53,0.018691752
54,0.018644333
55,0.018670741999999997
56,0.018709189999999994
57,0.018665697000000002
58,0.018718578000000007
59,0.018522099
60,0.018619955
61,0.018617789999999995
62,0.018564176
63,0.01861624
64,0.018350874000000003
65,0.018021282000000007
66,0.01790063
67,0.018001396000000003
68,0.017769396999999992
69,0.018370904
70,0.018474578999999998
71,0.018432274999999998
72,0.01856721900000001
73,0.018422608
74,0.01836041
75,0.017988164000000008
76,0.018113520000000008
77,0.018629621
78,0.018833056
79,0.018797825999999997
80,0.018446877999999993
81,0.018728215
82,0.018756468
83,0.018382475000000002
84,0.018307678999999993
