ProdID,CoordID,Name,Latitude,Longitude,PixelX,PixelY,Date(yyyy-MM-dd),Time(HH_mm_ss),rBRR_01,rBRR_02,rBRR_03,rBRR_04,rBRR_05,rBRR_06,rBRR_07,rBRR_08,rBRR_09,rBRR_10,rBRR_11,rBRR_12,rBRR_13,rBRR_14,rBRR_15,rBRR_16,rBRR_17,rBRR_18,rBRR_19,rBRR_20,rBRR_21,rtoa_01,rtoa_02,rtoa_03,rtoa_04,rtoa_05,rtoa_06,rtoa_07,rtoa_08,rtoa_09,rtoa_10,rtoa_11,rtoa_12,rtoa_13,rtoa_14,rtoa_15,rtoa_16,rtoa_17,rtoa_18,rtoa_19,rtoa_20,rtoa_21,quality_flags,TP_latitude,TP_longitude,OAA,OZA,SAA,SZA,atmospheric_temperature_profile_pressure_level_1,atmospheric_temperature_profile_pressure_level_2,atmospheric_temperature_profile_pressure_level_3,atmospheric_temperature_profile_pressure_level_4,atmospheric_temperature_profile_pressure_level_5,atmospheric_temperature_profile_pressure_level_6,atmospheric_temperature_profile_pressure_level_7,atmospheric_temperature_profile_pressure_level_8,atmospheric_temperature_profile_pressure_level_9,atmospheric_temperature_profile_pressure_level_10,atmospheric_temperature_profile_pressure_level_11,atmospheric_temperature_profile_pressure_level_12,atmospheric_temperature_profile_pressure_level_13,atmospheric_temperature_profile_pressure_level_14,atmospheric_temperature_profile_pressure_level_15,atmospheric_temperature_profile_pressure_level_16,atmospheric_temperature_profile_pressure_level_17,atmospheric_temperature_profile_pressure_level_18,atmospheric_temperature_profile_pressure_level_19,atmospheric_temperature_profile_pressure_level_20,atmospheric_temperature_profile_pressure_level_21,atmospheric_temperature_profile_pressure_level_22,atmospheric_temperature_profile_pressure_level_23,atmospheric_temperature_profile_pressure_level_24,atmospheric_temperature_profile_pressure_level_25,horizontal_wind_vector_1,horizontal_wind_vector_2,humidity,sea_level_pressure,total_columnar_water_vapour,total_ozone,quality_flags_land,quality_flags_coastline,quality_flags_fresh_inland_water,quality_flags_tidal_region,quality_flags_bright,quality_flags_straylight_risk,quality_flags_invalid,quality_flags_cosmetic,quality_flags_duplicated,quality_flags_sun_glint_risk,quality_flags_dubious,quality_flags_saturated_Oa01,quality_flags_saturated_Oa02,quality_flags_saturated_Oa03,quality_flags_saturated_Oa04,quality_flags_saturated_Oa05,quality_flags_saturated_Oa06,quality_flags_saturated_Oa07,quality_flags_saturated_Oa08,quality_flags_saturated_Oa09,quality_flags_saturated_Oa10,quality_flags_saturated_Oa11,quality_flags_saturated_Oa12,quality_flags_saturated_Oa13,quality_flags_saturated_Oa14,quality_flags_saturated_Oa15,quality_flags_saturated_Oa16,quality_flags_saturated_Oa17,quality_flags_saturated_Oa18,quality_flags_saturated_Oa19,quality_flags_saturated_Oa20,quality_flags_saturated_Oa21
0,1,pin_1,27.192258,-80.801835,185.5,43.5,02-07-2018,15:26:44,0.050320651,0.048581537,0.039969578,0.036766872,0.03554076,0.042287707,0.029177556,0.031294804,0.028919568,0.028763786,0.060594387,0.056094728,0.008428576,0.021609524,0.04795564,0.056682549,0.042043909,0.03859498,0.019717259,0.001539503,0.031298786,0.203325734,0.184415862,0.144512162,0.106410302,0.094796263,0.081929944,0.055989791,0.051273149,0.047957487,0.046960268,0.076382726,0.067336604,0.020542312,0.033152018,0.058605272,0.066505156,0.048676569,0.044689521,0.025676971,0.006765161,0.034785826,2147483647,27.19247627,-80.80274963,101.5722809,26.60407829,91.99339294,27.56646729,301.4822998,297.9667969,296.1551514,294.3362732,291.0983582,287.9544373,282.053833,274.2758789,265.8633423,254.8826447,239.5045776,229.5670624,218.1813354,205.9171143,203.2922974,207.3029175,212.641098,220.1733856,222.9637451,231.1900482,234.2706757,240.8299103,255.947876,259.749115,255.5259399,-1.245356202,-0.28044492,70.12537384,1016.948181,43.21682739,0.006690504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,pin_2,27.179894,-80.770925,195.5,47.5,02-07-2018,15:26:44,0.053395644,0.052085895,0.042858928,0.037869118,0.03669095,0.041195415,0.030285863,0.033351801,0.030704387,0.030683765,0.058659025,0.056532312,0.00998888,0.022778157,0.048340309,0.057092045,0.043252818,0.039451532,0.021079443,0.002998729,0.036269911,0.205161557,0.186681256,0.146555424,0.107196383,0.095667884,0.080849774,0.05696952,0.053188175,0.049619384,0.048756771,0.074511766,0.06773603,0.022031151,0.034262594,0.05895545,0.066881955,0.049850903,0.045519538,0.027006026,0.008193967,0.039707795,2147483647,27.18140793,-80.77191162,101.5869598,26.38656425,91.98828125,27.53834152,301.461853,297.940918,296.1472168,294.3201904,291.1340942,287.9785156,282.0334473,274.280365,265.8534546,254.8740234,239.499588,229.5484619,218.1846313,205.9016876,203.3395691,207.2882538,212.6349487,220.1736298,222.9577026,231.1609955,234.2722015,240.9044189,255.8390503,259.7597351,255.5547485,-1.240193129,-0.364060283,69.46863556,1016.952026,43.09005737,0.006691416,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,pin_3,27.189167,-80.81729,180.5,44.5,02-07-2018,15:26:44,0.044574395,0.043513358,0.036587603,0.0309784,0.028621366,0.028498009,0.023931302,0.025379788,0.02490768,0.025389353,0.033824224,0.035494801,0.003481435,0.012419524,0.029788014,0.035160583,0.02780344,0.025444644,0.012661203,0.001140019,0.026152723,0.199460119,0.180861965,0.141959488,0.10156545,0.088840604,0.06944865,0.051097587,0.045658447,0.0441451,0.043749113,0.050106943,0.047326326,0.015749745,0.024230001,0.040928289,0.045521628,0.034675792,0.031742897,0.018730573,0.006375648,0.029686892,2147483647,27.18973351,-80.81728363,101.5662842,26.69400215,91.98083496,27.57896996,301.4634705,297.9540405,296.1524048,294.3508606,291.106842,287.9428101,282.0624084,274.2707825,265.8689575,254.8816833,239.5074615,229.5726929,218.1794128,205.9229584,203.2810211,207.3064728,212.6282501,220.177002,222.9686584,231.1928558,234.2605743,240.8106995,255.9890594,259.7430725,255.4948578,-1.247872949,-0.297296286,70.06072998,1016.948364,43.29027939,0.006690311,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,pin_4,27.152075,-80.752379,201.5,56.5,02-07-2018,15:26:44,0.05085586,0.048878361,0.040775388,0.034013469,0.031147623,0.030985985,0.026056163,0.027347345,0.026608918,0.026600424,0.035920475,0.031563085,0.002805697,0.010728446,0.026064767,0.031370472,0.023150837,0.020583317,0.010072333,4.60E-06,0.019519981,0.203167543,0.184151992,0.144764274,0.103814803,0.090756074,0.071513556,0.052960053,0.047435109,0.045677077,0.04481956,0.052291553,0.043449435,0.015036015,0.022530489,0.037251193,0.041776102,0.03006779,0.026925927,0.01615135,0.005230418,0.023094893,2147483647,27.15367126,-80.75325012,101.5982895,26.22349739,91.94554901,27.51932526,301.3840637,297.8658752,296.117981,294.3368225,291.1767883,287.9957275,282.0167542,274.2747498,265.8438721,254.8578796,239.4972229,229.5323486,218.1905975,205.8872223,203.3929749,207.2713013,212.5941162,220.1956635,222.94133,231.1204681,234.254425,240.9710388,255.7609711,259.7879333,255.5216217,-1.225536108,-0.450013906,68.84819794,1016.956726,43.08719254,0.006692561,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,pin_5,27.127347,-80.730742,208.5,64.5,02-07-2018,15:26:44,0.054796409,0.052844077,0.043985635,0.039317403,0.037753742,0.040009148,0.033875875,0.035581015,0.034089256,0.034288649,0.044773072,0.041689999,0.004680779,0.015070465,0.034909885,0.041949823,0.031614732,0.028246809,0.013667384,5.25E-04,0.024289904,0.205659002,0.186799899,0.147096798,0.108190849,0.096390389,0.079633348,0.060242787,0.055242214,0.052785665,0.052143063,0.060969077,0.053265691,0.016834568,0.026728883,0.04583858,0.052071899,0.038377631,0.034460049,0.019681685,0.005734885,0.027816303,2147483647,27.12803459,-80.7313385,101.6107635,26.04228973,91.90834808,27.49766731,301.3323364,297.8034058,296.090332,294.3421936,291.2044067,288.013855,281.9986572,274.2723694,265.8323975,254.8435364,239.4945221,229.5159454,218.1965942,205.8729095,203.4476013,207.2535706,212.5597687,220.2153625,222.9246521,231.0825043,234.2403259,241.039978,255.6737823,259.8157043,255.5013733,-1.191923976,-0.523442388,68.51574707,1016.958618,43.09565735,0.006693786,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,pin_6,27.093346,-80.712196,214.5,75.5,02-07-2018,15:26:44,0.05504474,0.052879736,0.042679954,0.041166887,0.041838914,0.055065919,0.037448406,0.038905617,0.034941707,0.035095777,0.070630543,0.08531674,0.016055113,0.035097472,0.071757622,0.083778374,0.072565705,0.069380268,0.036805257,0.004060171,0.054665573,0.205581129,0.186599389,0.145896345,0.109637961,0.099837437,0.093248531,0.063545316,0.058374174,0.053565163,0.052882358,0.085646942,0.095689751,0.027860718,0.046184223,0.081722319,0.092892982,0.078679778,0.074996494,0.042477727,0.009214351,0.057941388,2147483647,27.09461784,-80.71121979,101.6233444,25.86111259,91.85549927,27.47687912,301.2705383,297.7242432,296.0520935,294.355072,291.2234497,288.0296326,281.9801331,274.2679443,265.8186035,254.8263397,239.4926147,229.4995728,218.2042999,205.8584442,203.5094147,207.2330475,212.5121155,220.2451019,222.9011688,231.0391998,234.2194977,241.1108398,255.5886078,259.8537903,255.4611664,-1.133265495,-0.591595113,68.45484924,1016.958496,43.18011093,0.00669527,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,pin_7,27.053163,-80.690559,221.5,88.5,02-07-2018,15:26:44,0.060931541,0.057619981,0.047544025,0.046576984,0.048218641,0.063318521,0.044282887,0.045064706,0.040809214,0.041089028,0.078782417,0.094012327,0.018581726,0.039504439,0.080460578,0.092859998,0.080865093,0.076989904,0.041138764,0.004682867,0.05984496,0.209411204,0.189792648,0.149509385,0.114098698,0.105274089,0.100680716,0.069906078,0.06420631,0.05913363,0.058584206,0.093643613,0.104139142,0.030292058,0.050450053,0.090191141,0.101751767,0.086846463,0.082494147,0.046740189,0.009818739,0.063076094,2147483647,27.05294037,-80.69023895,101.6372223,25.66183662,91.78736115,27.45459747,301.1982422,297.6421509,296.0071106,294.3736877,291.2368164,288.0432434,281.9672852,274.2631836,265.8011169,254.8057861,239.490799,229.4823456,218.2110443,205.8479919,203.5760651,207.2060547,212.449234,220.2809448,222.870163,230.9903717,234.1919098,241.1811066,255.4890594,259.8972473,255.4155579,-1.042216539,-0.663857639,68.5114212,1016.95697,43.32422638,0.006697214,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,pin_8,26.997525,-80.687468,222.5,106.5,02-07-2018,15:26:44,0.063260525,0.059415635,0.047342733,0.048711617,0.052392617,0.081367739,0.047981989,0.048222512,0.041798133,0.042751025,0.115822978,0.169311687,0.037793983,0.073387906,0.144187689,0.168650046,0.153725982,0.147578493,0.080034465,0.009265222,0.106507584,0.210887402,0.19096227,0.149245158,0.115839854,0.108846404,0.11708501,0.073350236,0.06719631,0.060058162,0.060156185,0.12977986,0.177657679,0.048958637,0.083445475,0.152468622,0.1760014,0.158788413,0.152275771,0.085135601,0.014336964,0.10944625,2147483647,26.9981575,-80.68618011,101.6452713,25.55323601,91.68587494,27.44606018,301.0619202,297.58255,295.965271,294.4288025,291.2664185,288.046051,281.9941406,274.25,265.784668,254.7776337,239.490799,229.4723511,218.2079315,205.8613892,203.6127472,207.1684723,212.3445587,220.3194733,222.830307,230.9385223,234.1414185,241.1997528,255.4027863,259.9315491,255.3490295,-0.937137187,-0.760706067,67.86323547,1016.960571,43.50508118,0.006699638,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,pin_9,26.972797,-80.672013,227.5,114.5,02-07-2018,15:26:44,0.059576124,0.056359634,0.045128554,0.045172486,0.048363354,0.070884794,0.044415563,0.044154778,0.038870689,0.039270889,0.089860536,0.117035672,0.023482775,0.049271088,0.099163167,0.11500293,0.100692235,0.096157722,0.051234711,0.005380133,0.070850886,0.208140522,0.188583925,0.147386029,0.112747043,0.105264738,0.107480288,0.069968201,0.063291587,0.057236206,0.056800298,0.104412168,0.126564085,0.035027511,0.059931565,0.108425289,0.123394787,0.106385931,0.101408228,0.056687661,0.010494927,0.07399755,2147483647,26.97397614,-80.67230225,101.6540222,25.42540359,91.64704132,27.43169212,301.0386047,297.5657349,295.9429626,294.4281006,291.2764587,288.0514526,282.0016174,274.2494507,265.7735291,254.7661285,239.4894714,229.4633789,218.2056732,205.8665466,203.6439209,207.146347,212.3063812,220.3291168,222.8180542,230.9144135,234.1210022,241.2291107,255.3275452,259.9371948,255.3489685,-0.878261864,-0.806603312,67.59077454,1016.959412,43.57208252,0.006701115,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,pin_10,26.929523,-80.66274,230.5,128.5,02-07-2018,15:26:44,0.067480884,0.063007347,0.049727924,0.051634815,0.055687662,0.091116577,0.051871955,0.051484711,0.043363351,0.043665241,0.135290891,0.225077406,0.05254285,0.099607378,0.194030017,0.225969121,0.203751445,0.194954529,0.10537833,0.011511181,0.124720111,0.213486642,0.193258047,0.150864959,0.118154593,0.111571603,0.125882506,0.076936394,0.070257708,0.061505966,0.060985651,0.14889887,0.232279867,0.063282147,0.109000422,0.201307192,0.232334748,0.208315328,0.199228212,0.110180147,0.016541552,0.127562746,2147483647,26.92905045,-80.66322327,101.6630707,25.29662323,91.56651306,27.4197216,300.9827271,297.5264587,295.9076843,294.436615,291.2969055,288.057312,282.0212708,274.2425842,265.7594604,254.7445984,239.4897156,229.4535828,218.2008972,205.8781281,203.6811218,207.1098633,212.2294006,220.3490753,222.7994232,230.8749847,234.0780792,241.2516327,255.2422485,259.9417725,255.3186798,-0.809963048,-0.873375475,67.0328064,1016.958618,43.71255493,0.006703229,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
